Fecha_hecho,Departamento,Codigo_municipio,Municipio,Cantidad,Tipo_evento,Armas_medios,Genero,Grupo_etario,Zona,Edad,Usuario_via,Actor_vial
2024-01-08,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-02-17,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-05-01,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-03-27,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-09-03,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-04-20,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-07-25,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-07-14,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-07-18,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-08-20,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-05-26,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-10-12,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-12-05,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-09-07,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-06-01,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-01-30,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-10-24,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-10-04,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-02-01,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-06-10,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-01-30,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-10-27,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-09-02,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-09-15,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-12-12,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-07-25,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-10-19,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-10-23,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-11-01,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-01-21,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-02-11,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-08-03,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-10-16,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-09-25,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-05-14,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-06-10,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-05-03,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-07-21,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-12-10,Cundinamarca,25430,Madrid,2.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-06-03,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-06-11,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-11-15,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-10-16,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-04-19,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-05-16,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-06-28,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-02-05,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-05-05,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-07-09,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-05-26,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-03-22,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2022-10-06,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-06-04,Cundinamarca,25430,Madrid,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-11-09,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-11-30,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-01-05,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-02-23,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-03-09,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-03-01,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-02-24,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-05-19,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2021-05-25,Cundinamarca,25286,Funza,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-04-18,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-06-24,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2024-12-17,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2023-11-21,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
2025-09-16,Cundinamarca,25473,Mosquera,1.0,Accidente,No Reportado,No Reportado,No Reportado,No Reportado,31,No Reportado,No Reportado
